area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num,prv_code,city_code,area_code,dept_code,li_code
新竹縣,1,楊文科,中國國民黨,m,0400322,67,臺灣省,碩士,N,Y,107877,10,004,00,000,0000
新竹縣,2,葉芳棟,無黨籍及未經政黨推薦,m,0581101,49,臺北市,專科,N,N,5168,10,004,00,000,0000
新竹縣,3,鄭朝方,民主進步黨,m,0690219,38,臺灣省,大學,N,N,78170,10,004,00,000,0000
新竹縣,4,徐欣瑩,民國黨,f,0610423,46,臺灣省,博士,N,N,91190,10,004,00,000,0000
苗栗縣,1,朱泰平,無黨籍及未經政黨推薦,m,0440616,63,臺灣省,高中,N,N,6880,10,005,00,000,0000
苗栗縣,2,徐定禎,無黨籍及未經政黨推薦,m,0500103,57,臺灣省,大學,N,N,112704,10,005,00,000,0000
苗栗縣,3,黃玉燕,無黨籍及未經政黨推薦,f,0500107,57,桃園市,高中,N,N,9030,10,005,00,000,0000
苗栗縣,4,徐耀昌,中國國民黨,m,0440630,63,臺灣省,碩士,Y,Y,175756,10,005,00,000,0000
彰化縣,1,魏明谷,民主進步黨,m,0520318,55,臺灣省,碩士,Y,N,283269,10,007,00,000,0000
彰化縣,2,王惠美,中國國民黨,f,0571122,50,臺灣省,碩士,N,Y,377795,10,007,00,000,0000
彰化縣,3,白雅燦,無黨籍及未經政黨推薦,m,0340108,73,臺灣省,大學,N,N,7402,10,007,00,000,0000
彰化縣,4,黃文玲,無黨籍及未經政黨推薦,f,0580811,49,臺北市,碩士,N,N,34690,10,007,00,000,0000
彰化縣,5,洪敏雄,無黨籍及未經政黨推薦,m,0501019,57,臺灣省,碩士,N,N,7263,10,007,00,000,0000
南投縣,1,林明溱,中國國民黨,m,0400213,67,臺灣省,碩士,Y,Y,195385,10,008,00,000,0000
南投縣,2,洪國浩,民主進步黨,m,0471124,60,臺灣省,專科,N,N,97460,10,008,00,000,0000
雲林縣,1,林佳瑜,無黨籍及未經政黨推薦,m,0480406,59,臺灣省,大學,N,N,6163,10,009,00,000,0000
雲林縣,2,李進勇,民主進步黨,m,0400801,67,臺灣省,碩士,Y,N,163325,10,009,00,000,0000
雲林縣,3,王麗萍,無黨籍及未經政黨推薦,f,0510806,56,臺灣省,大學,N,N,11261,10,009,00,000,0000
雲林縣,4,張麗善,中國國民黨,f,0530101,54,臺灣省,碩士,N,Y,210770,10,009,00,000,0000
嘉義縣,1,翁章梁,民主進步黨,m,0540528,53,臺灣省,碩士,N,Y,145288,10,010,00,000,0000
嘉義縣,2,吳芳銘,無黨籍及未經政黨推薦,m,0600314,47,臺灣省,博士,N,N,51020,10,010,00,000,0000
嘉義縣,3,林國龍,無黨籍及未經政黨推薦,m,0390925,68,臺南市,高中,N,N,4596,10,010,00,000,0000
嘉義縣,4,吳育仁,中國國民黨,m,0580205,49,臺灣省,博士,N,N,84243,10,010,00,000,0000
屏東縣,1,李鎔任,無黨籍及未經政黨推薦,m,0411222,65,臺南市,高中,N,N,9819,10,013,00,000,0000
屏東縣,2,蘇清泉,中國國民黨,m,0460805,61,臺灣省,博士,N,N,197518,10,013,00,000,0000
屏東縣,3,潘孟安,民主進步黨,m,0520815,55,臺灣省,碩士,Y,Y,262809,10,013,00,000,0000
宜蘭縣,1,林信華,無黨籍及未經政黨推薦,m,0560708,51,臺灣省,博士,N,N,27399,10,002,00,000,0000
宜蘭縣,2,林姿妙,中國國民黨,f,0410128,66,臺灣省,專科,N,Y,123767,10,002,00,000,0000
宜蘭縣,3,陳歐珀,民主進步黨,m,0511012,56,臺灣省,碩士,N,N,95609,10,002,00,000,0000
宜蘭縣,4,林錦坤,無黨籍及未經政黨推薦,m,0531206,53,臺灣省,高中,N,N,1922,10,002,00,000,0000
宜蘭縣,5,陳秋境,無黨籍及未經政黨推薦,m,0520108,55,臺灣省,專科,N,N,1424,10,002,00,000,0000
花蓮縣,1,徐榛蔚,中國國民黨,f,0571012,50,桃園市,大學,N,Y,121297,10,015,00,000,0000
花蓮縣,2,劉曉玫,民主進步黨,f,0621215,44,臺灣省,大學,N,N,43879,10,015,00,000,0000
花蓮縣,3,黄師鵬,無黨籍及未經政黨推薦,m,0460718,61,臺灣省,碩士,N,N,4420,10,015,00,000,0000
臺東縣,1,鄺麗貞,無黨籍及未經政黨推薦,f,0520312,55,臺北市,碩士,N,N,3049,10,014,00,000,0000
臺東縣,2,劉櫂豪,民主進步黨,m,0560202,51,臺灣省,大學,N,N,44264,10,014,00,000,0000
臺東縣,3,黃裕斌,無黨籍及未經政黨推薦,m,0380310,69,臺灣省,大學,N,N,640,10,014,00,000,0000
臺東縣,4,彭權國,無黨籍及未經政黨推薦,m,0520424,55,臺灣省,碩士,N,N,988,10,014,00,000,0000
臺東縣,5,饒慶鈴,中國國民黨,f,0581123,49,臺灣省,博士,N,Y,70577,10,014,00,000,0000
澎湖縣,1,翁珍聖,無黨籍及未經政黨推薦,m,0590830,48,臺灣省,碩士,N,N,1379,10,016,00,000,0000
澎湖縣,2,鄭清發,無黨籍及未經政黨推薦,m,0471204,59,臺灣省,大學,N,N,4330,10,016,00,000,0000
澎湖縣,3,陳大松,無黨籍及未經政黨推薦,m,0470119,60,臺灣省,碩士,N,N,5822,10,016,00,000,0000
澎湖縣,4,吳政隆,無黨籍及未經政黨推薦,m,0550822,52,臺灣省,博士,N,N,2999,10,016,00,000,0000
澎湖縣,5,賴峰偉,中國國民黨,m,0420920,65,臺灣省,博士,N,Y,20570,10,016,00,000,0000
澎湖縣,6,陳光復,民主進步黨,m,0441025,63,臺灣省,高中,Y,N,17347,10,016,00,000,0000
澎湖縣,7,呂華苑,無黨籍及未經政黨推薦,f,0481120,59,臺灣省,碩士,N,N,468,10,016,00,000,0000
基隆市,1,謝立功,中國國民黨,m,0500510,57,臺北市,博士,N,N,86529,10,017,00,000,0000
基隆市,2,林右昌,民主進步黨,m,0600310,47,臺灣省,碩士,Y,Y,102167,10,017,00,000,0000
新竹市,1,謝文進,無黨籍及未經政黨推薦,m,0431019,64,臺灣省,高中,N,N,44101,10,018,00,000,0000
新竹市,2,李驥羣,無黨籍及未經政黨推薦,m,0450215,62,臺灣省,其他,N,N,705,10,018,00,000,0000
新竹市,3,黃源甫,無黨籍及未經政黨推薦,m,0430526,64,臺灣省,博士,N,N,3603,10,018,00,000,0000
新竹市,4,許明財,中國國民黨,m,0420613,65,臺灣省,碩士,N,N,60508,10,018,00,000,0000
新竹市,5,郭榮睿,無黨籍及未經政黨推薦,m,0430718,64,臺灣省,大學,N,N,574,10,018,00,000,0000
新竹市,6,林智堅,民主進步黨,m,0640527,43,臺灣省,碩士,Y,Y,107612,10,018,00,000,0000
嘉義市,1,蕭淑麗,無黨籍及未經政黨推薦,f,0560301,51,臺灣省,碩士,N,N,25572,10,020,00,000,0000
嘉義市,2,黃敏惠,中國國民黨,f,0480120,59,臺灣省,碩士,N,Y,58558,10,020,00,000,0000
嘉義市,3,黃宏成台灣阿成世界偉人財神總統,無黨籍及未經政黨推薦,m,0570320,50,桃園市,大學,N,N,1822,10,020,00,000,0000
嘉義市,4,涂醒哲,民主進步黨,m,0400617,67,臺灣省,博士,Y,N,56256,10,020,00,000,0000
金門縣,1,楊鎮浯,中國國民黨,m,0610626,46,金馬地區,碩士,N,Y,23520,09,020,00,000,0000
金門縣,2,洪志恒,金門高粱黨,m,0571007,50,金馬地區,大學,N,N,832,09,020,00,000,0000
金門縣,3,汪承樺,教科文預算保障e聯盟,f,0491007,58,新北市,碩士,N,N,403,09,020,00,000,0000
金門縣,4,陳福海,無黨籍及未經政黨推薦,m,0520603,55,金馬地區,碩士,Y,N,22719,09,020,00,000,0000
金門縣,5,謝宜璋,無黨籍及未經政黨推薦,m,0561202,50,金馬地區,高中,N,N,1389,09,020,00,000,0000
金門縣,6,洪和成,無黨籍及未經政黨推薦,m,0500922,57,金馬地區,大學,N,N,366,09,020,00,000,0000
連江縣,1,蘇柏豪,樹黨,m,0750726,32,臺灣省,大學,N,N,927,09,007,00,000,0000
連江縣,2,朱秀珍,無黨籍及未經政黨推薦,f,0551227,51,臺灣省,碩士,N,N,1284,09,007,00,000,0000
連江縣,3,魏耀乾,無黨籍及未經政黨推薦,m,0390205,68,臺南市,碩士,N,N,336,09,007,00,000,0000
連江縣,4,劉增應,中國國民黨,m,0470824,60,金馬地區,碩士,Y,Y,4861,09,007,00,000,0000
