prv_code,city_code,area_code,dept_code,li_code,tbox_no,valid_ticket,invalid_ticket,vote_ticket,votable_population,population,cand_male_num,cand_female_num,cand_num,elected_male_num,elected_female_num,elected_num,elect_to_population,vote_to_elect,elected_to_cand
00,000,00,000,0000,0000,53563,2051,55614,91627,113557,92,42,134,49,23,72,80.69,60.70,53.73
10,005,00,000,0000,0000,910,16,926,1398,1779,2,0,2,1,0,1,78.58,66.24,50.00
10,005,04,110,0001,0000,41,0,41,55,0,2,0,2,1,0,1,0.00,74.55,50.00
10,005,04,110,0002,0000,35,0,35,48,0,2,0,2,1,0,1,0.00,72.92,50.00
10,005,04,110,0003,0000,188,4,192,283,0,2,0,2,1,0,1,0.00,67.84,50.00
10,005,04,110,0004,0000,11,0,11,15,0,2,0,2,1,0,1,0.00,73.33,50.00
10,005,04,110,0005,0000,9,0,9,17,0,2,0,2,1,0,1,0.00,52.94,50.00
10,005,04,110,0006,0000,3,1,4,6,0,2,0,2,1,0,1,0.00,66.67,50.00
10,005,04,110,0007,0000,3,0,3,4,0,2,0,2,1,0,1,0.00,75.00,50.00
10,005,04,110,0008,0000,229,2,231,381,0,2,0,2,1,0,1,0.00,60.63,50.00
10,005,04,110,0009,0000,391,9,400,589,0,2,0,2,1,0,1,0.00,67.91,50.00
10,005,04,110,0001,0425,41,0,41,55,0,2,0,2,1,0,1,0.00,74.55,50.00
10,005,04,110,0002,0426,35,0,35,48,0,2,0,2,1,0,1,0.00,72.92,50.00
10,005,04,110,0003,0427,188,4,192,283,0,2,0,2,1,0,1,0.00,67.84,50.00
10,005,04,110,0004,0428,11,0,11,15,0,2,0,2,1,0,1,0.00,73.33,50.00
10,005,04,110,0005,0429,9,0,9,17,0,2,0,2,1,0,1,0.00,52.94,50.00
10,005,04,110,0006,0430,3,1,4,6,0,2,0,2,1,0,1,0.00,66.67,50.00
10,005,04,110,0007,0431,3,0,3,4,0,2,0,2,1,0,1,0.00,75.00,50.00
10,005,04,110,0008,0432,229,2,231,381,0,2,0,2,1,0,1,0.00,60.63,50.00
10,005,04,110,0009,0433,391,9,400,589,0,2,0,2,1,0,1,0.00,67.91,50.00
10,005,00,110,0000,0000,910,16,926,1398,1779,2,0,2,1,0,1,78.58,66.24,50.00
10,005,04,110,0000,0000,910,16,926,1398,1779,2,0,2,1,0,1,78.58,66.24,50.00
10,013,00,000,0000,0000,927,25,952,1143,1312,2,0,2,1,0,1,87.12,83.29,50.00
10,013,04,240,0001,0000,196,6,202,236,0,2,0,2,1,0,1,0.00,85.59,50.00
10,013,04,240,0002,0000,104,3,107,129,0,2,0,2,1,0,1,0.00,82.95,50.00
10,013,04,240,0003,0000,239,4,243,304,0,2,0,2,1,0,1,0.00,79.93,50.00
10,013,04,240,0004,0000,138,1,139,173,0,2,0,2,1,0,1,0.00,80.35,50.00
10,013,04,240,0005,0000,39,1,40,44,0,2,0,2,1,0,1,0.00,90.91,50.00
10,013,04,240,0006,0000,148,7,155,183,0,2,0,2,1,0,1,0.00,84.70,50.00
10,013,04,240,0007,0000,30,1,31,36,0,2,0,2,1,0,1,0.00,86.11,50.00
10,013,04,240,0008,0000,33,2,35,38,0,2,0,2,1,0,1,0.00,92.11,50.00
10,013,04,240,0001,0633,196,6,202,236,0,2,0,2,1,0,1,0.00,85.59,50.00
10,013,04,240,0002,0634,104,3,107,129,0,2,0,2,1,0,1,0.00,82.95,50.00
10,013,04,240,0005,0635,39,1,40,44,0,2,0,2,1,0,1,0.00,90.91,50.00
10,013,04,240,0003,0636,239,4,243,304,0,2,0,2,1,0,1,0.00,79.93,50.00
10,013,04,240,0004,0637,138,1,139,173,0,2,0,2,1,0,1,0.00,80.35,50.00
10,013,04,240,0006,0638,148,7,155,183,0,2,0,2,1,0,1,0.00,84.70,50.00
10,013,04,240,0007,0639,30,1,31,36,0,2,0,2,1,0,1,0.00,86.11,50.00
10,013,04,240,0008,0640,33,2,35,38,0,2,0,2,1,0,1,0.00,92.11,50.00
10,013,00,240,0000,0000,927,25,952,1143,1312,2,0,2,1,0,1,87.12,83.29,50.00
10,013,04,240,0000,0000,927,25,952,1143,1312,2,0,2,1,0,1,87.12,83.29,50.00
10,014,00,000,0000,0000,26796,885,27681,44161,54438,45,25,70,24,14,38,81.12,62.68,54.29
10,014,00,010,0000,0000,8156,371,8527,14714,19481,6,2,8,3,1,4,75.53,57.95,50.00
10,014,05,010,0000,0000,8156,371,8527,14714,19481,6,2,8,3,1,4,75.53,57.95,50.00
10,014,00,020,0000,0000,3448,82,3530,5992,6868,5,3,8,4,2,6,87.25,58.91,75.00
10,014,02,020,0000,0000,3448,82,3530,5992,6868,5,3,8,4,2,6,87.25,58.91,75.00
10,014,02,020,0001,0000,351,13,364,510,0,5,3,8,4,2,6,0.00,71.37,75.00
10,014,02,020,0002,0000,313,7,320,560,0,5,3,8,4,2,6,0.00,57.14,75.00
10,014,02,020,0003,0000,508,10,518,886,0,5,3,8,4,2,6,0.00,58.47,75.00
10,014,02,020,0004,0000,784,17,801,1426,0,5,3,8,4,2,6,0.00,56.17,75.00
10,014,02,020,0005,0000,136,5,141,277,0,5,3,8,4,2,6,0.00,50.90,75.00
10,014,02,020,0006,0000,257,6,263,456,0,5,3,8,4,2,6,0.00,57.68,75.00
10,014,02,020,0007,0000,334,8,342,556,0,5,3,8,4,2,6,0.00,61.51,75.00
10,014,02,020,0008,0000,765,16,781,1321,0,5,3,8,4,2,6,0.00,59.12,75.00
10,014,02,020,0008,0092,177,6,183,341,0,5,3,8,4,2,6,0.00,53.67,75.00
10,014,02,020,0008,0093,426,5,431,716,0,5,3,8,4,2,6,0.00,60.20,75.00
10,014,02,020,0008,0094,162,5,167,264,0,5,3,8,4,2,6,0.00,63.26,75.00
10,014,02,020,0007,0095,334,8,342,556,0,5,3,8,4,2,6,0.00,61.51,75.00
10,014,02,020,0006,0096,123,2,125,213,0,5,3,8,4,2,6,0.00,58.69,75.00
10,014,02,020,0006,0097,90,4,94,167,0,5,3,8,4,2,6,0.00,56.29,75.00
10,014,02,020,0006,0098,44,0,44,76,0,5,3,8,4,2,6,0.00,57.89,75.00
10,014,02,020,0005,0099,60,2,62,108,0,5,3,8,4,2,6,0.00,57.41,75.00
10,014,02,020,0005,0100,76,3,79,169,0,5,3,8,4,2,6,0.00,46.75,75.00
10,014,02,020,0004,0101,425,10,435,769,0,5,3,8,4,2,6,0.00,56.57,75.00
10,014,02,020,0004,0102,359,7,366,657,0,5,3,8,4,2,6,0.00,55.71,75.00
10,014,02,020,0003,0103,178,4,182,305,0,5,3,8,4,2,6,0.00,59.67,75.00
10,014,02,020,0003,0104,330,6,336,581,0,5,3,8,4,2,6,0.00,57.83,75.00
10,014,02,020,0002,0105,185,1,186,295,0,5,3,8,4,2,6,0.00,63.05,75.00
10,014,02,020,0002,0106,128,6,134,265,0,5,3,8,4,2,6,0.00,50.57,75.00
10,014,02,020,0001,0107,195,12,207,291,0,5,3,8,4,2,6,0.00,71.13,75.00
10,014,02,020,0001,0108,156,1,157,219,0,5,3,8,4,2,6,0.00,71.69,75.00
10,014,02,070,0001,0000,331,14,345,622,0,6,5,11,3,1,4,0.00,55.47,36.36
10,014,02,070,0002,0000,438,12,450,690,0,6,5,11,3,1,4,0.00,65.22,36.36
10,014,02,070,0003,0000,475,8,483,650,0,6,5,11,3,1,4,0.00,74.31,36.36
10,014,02,070,0004,0000,37,3,40,67,0,6,5,11,3,1,4,0.00,59.70,36.36
10,014,02,070,0005,0000,205,7,212,297,0,6,5,11,3,1,4,0.00,71.38,36.36
10,014,02,070,0006,0000,183,12,195,366,0,6,5,11,3,1,4,0.00,53.28,36.36
10,014,02,070,0007,0000,645,16,661,957,0,6,5,11,3,1,4,0.00,69.07,36.36
10,014,02,070,0007,0162,140,4,144,219,0,6,5,11,3,1,4,0.00,65.75,36.36
10,014,02,070,0007,0163,180,8,188,284,0,6,5,11,3,1,4,0.00,66.20,36.36
10,014,02,070,0007,0164,325,4,329,454,0,6,5,11,3,1,4,0.00,72.47,36.36
10,014,02,070,0006,0165,183,12,195,366,0,6,5,11,3,1,4,0.00,53.28,36.36
10,014,02,070,0005,0166,205,7,212,297,0,6,5,11,3,1,4,0.00,71.38,36.36
10,014,02,070,0003,0167,475,8,483,650,0,6,5,11,3,1,4,0.00,74.31,36.36
10,014,02,070,0002,0168,438,12,450,690,0,6,5,11,3,1,4,0.00,65.22,36.36
10,014,02,070,0001,0169,180,10,190,306,0,6,5,11,3,1,4,0.00,62.09,36.36
10,014,02,070,0001,0170,73,1,74,161,0,6,5,11,3,1,4,0.00,45.96,36.36
10,014,02,070,0001,0171,78,3,81,155,0,6,5,11,3,1,4,0.00,52.26,36.36
10,014,02,070,0004,0172,37,3,40,67,0,6,5,11,3,1,4,0.00,59.70,36.36
10,014,02,080,0001,0000,246,7,253,372,0,4,3,7,2,2,4,0.00,68.01,57.14
10,014,02,080,0002,0000,477,10,487,773,0,4,3,7,2,2,4,0.00,63.00,57.14
10,014,02,080,0003,0000,63,1,64,120,0,4,3,7,2,2,4,0.00,53.33,57.14
10,014,02,080,0004,0000,497,7,504,794,0,4,3,7,2,2,4,0.00,63.48,57.14
10,014,02,080,0005,0000,392,9,401,562,0,4,3,7,2,2,4,0.00,71.35,57.14
10,014,02,080,0006,0000,620,10,630,892,0,4,3,7,2,2,4,0.00,70.63,57.14
10,014,02,080,0006,0173,293,3,296,413,0,4,3,7,2,2,4,0.00,71.67,57.14
10,014,02,080,0006,0174,327,7,334,479,0,4,3,7,2,2,4,0.00,69.73,57.14
10,014,02,080,0005,0175,392,9,401,562,0,4,3,7,2,2,4,0.00,71.35,57.14
10,014,02,080,0004,0176,158,2,160,289,0,4,3,7,2,2,4,0.00,55.36,57.14
10,014,02,080,0004,0177,339,5,344,505,0,4,3,7,2,2,4,0.00,68.12,57.14
10,014,02,080,0003,0178,63,1,64,120,0,4,3,7,2,2,4,0.00,53.33,57.14
10,014,02,080,0002,0179,295,1,296,464,0,4,3,7,2,2,4,0.00,63.79,57.14
10,014,02,080,0002,0180,150,7,157,246,0,4,3,7,2,2,4,0.00,63.82,57.14
10,014,02,080,0002,0181,32,2,34,63,0,4,3,7,2,2,4,0.00,53.97,57.14
10,014,02,080,0001,0182,1,0,1,1,0,4,3,7,2,2,4,0.00,100.00,57.14
10,014,02,080,0001,0183,245,7,252,371,0,4,3,7,2,2,4,0.00,67.92,57.14
10,014,02,100,0001,0000,505,5,510,632,0,4,3,7,2,2,4,0.00,80.70,57.14
10,014,02,100,0002,0000,746,12,758,965,0,4,3,7,2,2,4,0.00,78.55,57.14
10,014,02,100,0003,0000,286,8,294,456,0,4,3,7,2,2,4,0.00,64.47,57.14
10,014,02,100,0004,0000,149,5,154,242,0,4,3,7,2,2,4,0.00,63.64,57.14
10,014,02,100,0005,0000,218,3,221,268,0,4,3,7,2,2,4,0.00,82.46,57.14
10,014,02,100,0005,0199,218,3,221,268,0,4,3,7,2,2,4,0.00,82.46,57.14
10,014,02,100,0004,0200,149,5,154,242,0,4,3,7,2,2,4,0.00,63.64,57.14
10,014,02,100,0003,0201,286,8,294,456,0,4,3,7,2,2,4,0.00,64.47,57.14
10,014,02,100,0002,0202,746,12,758,965,0,4,3,7,2,2,4,0.00,78.55,57.14
10,014,02,100,0001,0203,262,3,265,330,0,4,3,7,2,2,4,0.00,80.30,57.14
10,014,02,100,0001,0204,243,2,245,302,0,4,3,7,2,2,4,0.00,81.13,57.14
10,014,00,030,0000,0000,963,34,997,1561,1932,2,1,3,1,1,2,80.80,63.87,66.67
10,014,04,030,0000,0000,963,34,997,1561,1932,2,1,3,1,1,2,80.80,63.87,66.67
10,014,03,040,0001,0000,198,8,206,305,0,5,3,8,3,1,4,0.00,67.54,50.00
10,014,03,040,0002,0000,129,9,138,199,0,5,3,8,3,1,4,0.00,69.35,50.00
10,014,03,040,0003,0000,91,5,96,161,0,5,3,8,3,1,4,0.00,59.63,50.00
10,014,03,040,0004,0000,6,3,9,11,0,5,3,8,3,1,4,0.00,81.82,50.00
10,014,03,040,0005,0000,163,6,169,263,0,5,3,8,3,1,4,0.00,64.26,50.00
10,014,03,040,0006,0000,229,8,237,361,0,5,3,8,3,1,4,0.00,65.65,50.00
10,014,03,040,0007,0000,59,4,63,94,0,5,3,8,3,1,4,0.00,67.02,50.00
10,014,03,040,0008,0000,284,5,289,524,0,5,3,8,3,1,4,0.00,55.15,50.00
10,014,03,040,0009,0000,315,16,331,483,0,5,3,8,3,1,4,0.00,68.53,50.00
10,014,03,040,0010,0000,413,22,435,720,0,5,3,8,3,1,4,0.00,60.42,50.00
10,014,03,040,0011,0000,489,14,503,685,0,5,3,8,3,1,4,0.00,73.43,50.00
10,014,03,040,0008,0118,87,2,89,167,0,5,3,8,3,1,4,0.00,53.29,50.00
10,014,03,040,0008,0119,197,3,200,357,0,5,3,8,3,1,4,0.00,56.02,50.00
10,014,03,040,0012,0000,640,10,650,915,0,5,3,8,3,1,4,0.00,71.04,50.00
10,014,03,040,0007,0120,2,0,2,3,0,5,3,8,3,1,4,0.00,66.67,50.00
10,014,03,040,0007,0121,32,2,34,59,0,5,3,8,3,1,4,0.00,57.63,50.00
10,014,03,040,0007,0122,25,2,27,32,0,5,3,8,3,1,4,0.00,84.38,50.00
10,014,03,040,0006,0123,145,6,151,235,0,5,3,8,3,1,4,0.00,64.26,50.00
10,014,03,040,0006,0124,84,2,86,126,0,5,3,8,3,1,4,0.00,68.25,50.00
10,014,03,040,0005,0125,68,0,68,115,0,5,3,8,3,1,4,0.00,59.13,50.00
10,014,03,040,0005,0126,95,6,101,148,0,5,3,8,3,1,4,0.00,68.24,50.00
10,014,03,040,0001,0127,72,3,75,126,0,5,3,8,3,1,4,0.00,59.52,50.00
10,014,03,040,0001,0128,126,5,131,179,0,5,3,8,3,1,4,0.00,73.18,50.00
10,014,03,040,0010,0129,118,6,124,203,0,5,3,8,3,1,4,0.00,61.08,50.00
10,014,03,040,0013,0000,53,3,56,71,0,5,3,8,3,1,4,0.00,78.87,50.00
10,014,03,040,0010,0130,106,5,111,190,0,5,3,8,3,1,4,0.00,58.42,50.00
10,014,03,040,0010,0131,189,11,200,327,0,5,3,8,3,1,4,0.00,61.16,50.00
10,014,03,040,0009,0132,315,16,331,483,0,5,3,8,3,1,4,0.00,68.53,50.00
10,014,03,040,0011,0133,489,14,503,685,0,5,3,8,3,1,4,0.00,73.43,50.00
10,014,03,040,0012,0134,640,10,650,915,0,5,3,8,3,1,4,0.00,71.04,50.00
10,014,03,040,0013,0135,51,3,54,69,0,5,3,8,3,1,4,0.00,78.26,50.00
10,014,03,040,0013,0136,2,0,2,2,0,5,3,8,3,1,4,0.00,100.00,50.00
10,014,03,040,0003,0137,91,5,96,161,0,5,3,8,3,1,4,0.00,59.63,50.00
10,014,03,040,0004,0138,6,3,9,11,0,5,3,8,3,1,4,0.00,81.82,50.00
10,014,03,040,0002,0139,129,9,138,199,0,5,3,8,3,1,4,0.00,69.35,50.00
10,014,03,050,0001,0000,175,2,177,319,0,3,1,4,1,1,2,0.00,55.49,50.00
10,014,03,050,0002,0000,34,2,36,50,0,3,1,4,1,1,2,0.00,72.00,50.00
10,014,03,050,0003,0000,187,10,197,314,0,3,1,4,1,1,2,0.00,62.74,50.00
10,014,03,050,0004,0000,259,10,269,397,0,3,1,4,1,1,2,0.00,67.76,50.00
10,014,03,050,0005,0000,149,6,155,216,0,3,1,4,1,1,2,0.00,71.76,50.00
10,014,03,050,0006,0000,250,7,257,339,0,3,1,4,1,1,2,0.00,75.81,50.00
10,014,03,050,0007,0000,27,0,27,44,0,3,1,4,1,1,2,0.00,61.36,50.00
10,014,03,050,0006,0140,223,7,230,298,0,3,1,4,1,1,2,0.00,77.18,50.00
10,014,03,050,0006,0141,27,0,27,41,0,3,1,4,1,1,2,0.00,65.85,50.00
10,014,03,050,0007,0142,27,0,27,44,0,3,1,4,1,1,2,0.00,61.36,50.00
10,014,03,050,0004,0143,160,7,167,246,0,3,1,4,1,1,2,0.00,67.89,50.00
10,014,03,050,0004,0144,99,3,102,151,0,3,1,4,1,1,2,0.00,67.55,50.00
10,014,03,050,0005,0145,149,6,155,216,0,3,1,4,1,1,2,0.00,71.76,50.00
10,014,03,050,0003,0146,187,10,197,314,0,3,1,4,1,1,2,0.00,62.74,50.00
10,014,03,050,0001,0147,175,2,177,319,0,3,1,4,1,1,2,0.00,55.49,50.00
10,014,03,050,0002,0148,21,1,22,34,0,3,1,4,1,1,2,0.00,64.71,50.00
10,014,03,050,0002,0149,13,1,14,16,0,3,1,4,1,1,2,0.00,87.50,50.00
10,014,03,090,0001,0000,164,4,168,352,0,2,2,4,0,2,2,0.00,47.73,50.00
10,014,03,090,0002,0000,8,2,10,15,0,2,2,4,0,2,2,0.00,66.67,50.00
10,014,03,090,0003,0000,3,0,3,6,0,2,2,4,0,2,2,0.00,50.00,50.00
10,014,03,090,0004,0000,146,5,151,214,0,2,2,4,0,2,2,0.00,70.56,50.00
10,014,03,090,0005,0000,168,1,169,271,0,2,2,4,0,2,2,0.00,62.36,50.00
10,014,03,090,0006,0000,395,4,399,560,0,2,2,4,0,2,2,0.00,71.25,50.00
10,014,03,090,0007,0000,223,6,229,381,0,2,2,4,0,2,2,0.00,60.10,50.00
10,014,03,090,0001,0184,17,1,18,36,0,2,2,4,0,2,2,0.00,50.00,50.00
10,014,03,090,0001,0185,147,3,150,316,0,2,2,4,0,2,2,0.00,47.47,50.00
10,014,03,090,0002,0186,8,2,10,15,0,2,2,4,0,2,2,0.00,66.67,50.00
10,014,03,090,0003,0187,3,0,3,6,0,2,2,4,0,2,2,0.00,50.00,50.00
10,014,03,090,0004,0188,146,5,151,214,0,2,2,4,0,2,2,0.00,70.56,50.00
10,014,03,090,0006,0189,297,2,299,414,0,2,2,4,0,2,2,0.00,72.22,50.00
10,014,03,090,0006,0190,98,2,100,146,0,2,2,4,0,2,2,0.00,68.49,50.00
10,014,03,090,0005,0191,44,0,44,73,0,2,2,4,0,2,2,0.00,60.27,50.00
10,014,03,090,0005,0192,124,1,125,198,0,2,2,4,0,2,2,0.00,63.13,50.00
10,014,03,090,0007,0193,56,4,60,104,0,2,2,4,0,2,2,0.00,57.69,50.00
10,014,03,090,0007,0194,167,2,169,277,0,2,2,4,0,2,2,0.00,61.01,50.00
10,014,00,040,0000,0000,3069,113,3182,4792,6032,5,3,8,3,1,4,79.44,66.40,50.00
10,014,03,040,0000,0000,3069,113,3182,4792,6032,5,3,8,3,1,4,79.44,66.40,50.00
10,014,04,030,0001,0000,363,7,370,574,0,2,1,3,1,1,2,0.00,64.46,66.67
10,014,04,030,0002,0000,66,3,69,110,0,2,1,3,1,1,2,0.00,62.73,66.67
10,014,04,030,0003,0000,128,5,133,224,0,2,1,3,1,1,2,0.00,59.38,66.67
10,014,04,030,0004,0000,15,3,18,25,0,2,1,3,1,1,2,0.00,72.00,66.67
10,014,04,030,0005,0000,125,10,135,221,0,2,1,3,1,1,2,0.00,61.09,66.67
10,014,04,030,0006,0000,220,4,224,322,0,2,1,3,1,1,2,0.00,69.57,66.67
10,014,04,030,0007,0000,46,2,48,85,0,2,1,3,1,1,2,0.00,56.47,66.67
10,014,04,030,0005,0109,26,6,32,58,0,2,1,3,1,1,2,0.00,55.17,66.67
10,014,04,030,0005,0110,99,4,103,163,0,2,1,3,1,1,2,0.00,63.19,66.67
10,014,04,030,0004,0111,15,3,18,25,0,2,1,3,1,1,2,0.00,72.00,66.67
10,014,04,030,0003,0112,128,5,133,224,0,2,1,3,1,1,2,0.00,59.38,66.67
10,014,04,030,0002,0113,66,3,69,110,0,2,1,3,1,1,2,0.00,62.73,66.67
10,014,04,030,0007,0114,46,2,48,85,0,2,1,3,1,1,2,0.00,56.47,66.67
10,014,04,030,0001,0115,314,5,319,479,0,2,1,3,1,1,2,0.00,66.60,66.67
10,014,04,030,0001,0116,49,2,51,95,0,2,1,3,1,1,2,0.00,53.68,66.67
10,014,04,030,0006,0117,220,4,224,322,0,2,1,3,1,1,2,0.00,69.57,66.67
10,014,04,060,0001,0000,96,4,100,197,0,3,1,4,2,0,2,0.00,50.76,50.00
10,014,04,060,0002,0000,68,3,71,102,0,3,1,4,2,0,2,0.00,69.61,50.00
10,014,04,060,0003,0000,126,12,138,228,0,3,1,4,2,0,2,0.00,60.53,50.00
10,014,04,060,0004,0000,200,8,208,383,0,3,1,4,2,0,2,0.00,54.31,50.00
10,014,04,060,0005,0000,93,2,95,164,0,3,1,4,2,0,2,0.00,57.93,50.00
10,014,04,060,0006,0000,7,0,7,13,0,3,1,4,2,0,2,0.00,53.85,50.00
10,014,04,060,0007,0000,90,4,94,146,0,3,1,4,2,0,2,0.00,64.38,50.00
10,014,04,060,0008,0000,14,2,16,22,0,3,1,4,2,0,2,0.00,72.73,50.00
10,014,04,060,0009,0000,83,2,85,115,0,3,1,4,2,0,2,0.00,73.91,50.00
10,014,04,060,0010,0000,194,10,204,309,0,3,1,4,2,0,2,0.00,66.02,50.00
10,014,04,060,0005,0150,72,1,73,129,0,3,1,4,2,0,2,0.00,56.59,50.00
